datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
16/03/2020,24,11.1,16.3,24,11.1,16.3,7.6,60.2,0.865,100,8.33,rain,0,0,51.8,26.7,17.9,1021.6,52.6,11.7,253.8,21.8,10,,2021-04-20T07:14:59,2021-04-20T19:56:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
17/03/2020,24.9,4.1,17,24.9,4,17,7.2,56.1,1.146,100,12.5,rain,0,0,24.5,27.2,36.1,1021,43.3,11.5,272.7,23.6,9,,2021-04-21T07:14:17,2021-04-21T19:56:18,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999"
18/03/2020,25.4,8,18.3,25.4,8,18.3,7.5,53.2,15.394,100,8.33,rain,0,0,25.9,13.8,337.6,1020.2,41.2,10.1,262.5,22.7,10,,2021-04-22T07:13:35,2021-04-22T19:56:37,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,MMTO,76675099999,MMMX"
19/03/2020,29.2,6.1,19,29.1,5.1,18.8,7.6,51.7,1.3,100,8.33,rain,0,0,27.7,16.6,169.8,1020.8,51.7,11.9,290.5,25.2,10,,2021-04-23T07:12:54,2021-04-23T19:56:55,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
20/03/2020,27.1,6.6,18.3,26.6,6.6,18.2,7.3,53,0,0,0,,0,0,46.4,22.3,10.7,1022.7,44.2,11.1,281,24.3,10,,2021-04-24T07:12:13,2021-04-24T19:57:14,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
21/03/2020,31,10.1,18.1,29.6,10.1,18,8.8,57.6,0,0,0,,0,0,53.6,25.9,9.8,1023.2,73.3,10.3,264.3,22.8,10,,2021-04-25T07:11:34,2021-04-25T19:57:34,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
22/03/2020,27.1,7.1,18.5,26.6,7.1,18.5,6.8,54.5,0.5,100,4.17,rain,0,0,44.6,24.1,37.7,1021.6,28.8,11,293.4,25.3,10,,2021-04-26T07:10:55,2021-04-26T19:57:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
23/03/2020,31.9,5.1,18.3,30.2,5.1,18.1,2.8,42.2,0,0,0,,0,0,32.4,14.8,63.4,1023.3,3.1,12.9,326.3,28.2,10,,2021-04-27T07:10:17,2021-04-27T19:58:13,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
24/03/2020,30.1,6.3,19.8,28.4,6.3,19.4,2.1,37.9,0,0,0,,0,0,35.3,27.7,7.2,1022,2.4,12.6,331.8,28.7,10,,2021-04-28T07:09:39,2021-04-28T19:58:33,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
25/03/2020,31.6,12.1,21.3,30.2,12.1,20.9,0.7,28.9,0,0,0,,0,0,29.5,25.9,131.1,1016.4,6.7,12,325.8,28.1,10,,2021-04-29T07:09:03,2021-04-29T19:58:53,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
26/03/2020,31.4,7.1,20.1,29.2,6.3,19.7,0,32.9,0,0,0,,0,0,31,29.5,119.8,1017,1,10.2,332.7,28.8,10,,2021-04-30T07:08:27,2021-04-30T19:59:14,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
27/03/2020,31,9.1,21.6,29,8.3,21.1,-1.1,25.4,0,0,0,,0,0,40,33.5,164.6,1011.4,1.5,12.3,335.7,28.9,10,,2021-05-01T07:07:52,2021-05-01T19:59:34,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
28/03/2020,33,10.3,20.7,31.1,10.3,20.4,2.9,36.3,0,0,0,,0,0,40.7,24.1,145.4,1013.7,14,11.9,330.6,28.5,10,,2021-05-02T07:07:18,2021-05-02T19:59:55,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,76675099999,MMTO,MMMX"
29/03/2020,29.2,7.1,19.1,27.6,6.3,18.8,4.3,42,0,0,0,,0,0,34.6,23.9,125,1021.5,11.8,10.3,329.1,28.2,10,,2021-05-03T07:06:44,2021-05-03T20:00:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,MMCB,76680099999,MMTO,76675099999,MMMX"
30/03/2020,29.2,6.1,18.6,27.6,5.1,18.3,4.5,46.9,0,0,0,,0,0,30.6,16.6,318.9,1018.9,9,9.3,327.6,28.4,10,,2021-05-04T07:06:12,2021-05-04T20:00:38,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
31/03/2020,33,10.1,20.8,30.8,10.1,20.5,2.4,33.5,0,0,0,,0,0,46.4,29.8,7.2,1016,25.6,12.8,328.5,28.4,10,,2021-05-05T07:05:40,2021-05-05T20:01:00,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
01/04/2020,27.2,8.1,18.9,26.3,7.2,18.7,6.6,48.9,1.015,100,8.33,rain,0,0,24.5,21.4,59.5,1018.7,39.5,9.5,262.4,22.8,9,,2021-05-06T07:05:10,2021-05-06T20:01:22,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
02/04/2020,27,7.7,19.2,26.1,7.7,19.1,8,51.5,32.098,100,8.33,rain,0,0,27.7,22.4,322.6,1017.5,53.1,10.6,263.3,22.5,10,,2021-05-07T07:04:40,2021-05-07T20:01:44,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999,MMMX"
03/04/2020,27.2,6.5,17.1,26.5,6.5,17.1,7.4,57.6,16.4,100,8.33,rain,0,0,32,34.5,106.9,1015.5,43.7,10.4,231.4,20,8,,2021-05-08T07:04:11,2021-05-08T20:02:06,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
04/04/2020,28.1,8.1,19.5,26.9,8.1,19.4,8.2,51.8,0.009,100,4.17,rain,0,0,24.1,25.8,189.9,1018.2,70.1,12.2,229.7,19.7,9,,2021-05-09T07:03:43,2021-05-09T20:02:28,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,MMMX,MMTO,76675099999"
05/04/2020,31.9,7.1,20.4,30,5.7,20.2,7,46.5,0.397,100,8.33,rain,0,0,36.4,25.9,152.4,1015.5,54.6,13,318.3,26.3,10,,2021-05-10T07:03:16,2021-05-10T20:02:51,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
06/04/2020,29,7.7,19.6,28,7.7,19.6,6.3,44.1,0.2,100,4.17,rain,0,0,28.8,22.3,252.2,1016.7,40,10.6,291.9,25.1,10,,2021-05-11T07:02:50,2021-05-11T20:03:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
07/04/2020,34,9.1,19.9,31.6,8,19.8,6.2,43.3,0,0,0,,0,0,32.4,27.7,196.1,1020.7,53.3,10.1,294.3,25.4,10,,2021-05-12T07:02:25,2021-05-12T20:03:37,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
08/04/2020,34,8.4,21.5,31.5,8.4,21.2,5.5,38,0,0,0,,0,0,23,34.8,34.3,1019.7,34.1,11.5,293.4,25.3,10,,2021-05-13T07:02:01,2021-05-13T20:04:00,0.07,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
09/04/2020,28,15.1,21.3,26.8,15.1,21.2,6.3,39.5,0.196,100,4.17,rain,0,0,22,29,153.1,1018.6,64.9,12.7,286.3,24.7,10,,2021-05-14T07:01:38,2021-05-14T20:04:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
10/04/2020,29,9.1,21.6,27.4,9.1,21.3,3.2,32.7,0,0,0,,0,0,27,20.6,178.5,1020.8,25.6,13.4,298.5,25.7,10,,2021-05-15T07:01:16,2021-05-15T20:04:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
11/04/2020,30,6.1,20.5,28.5,6.1,20.1,1.5,30.9,0,0,0,,0,0,50.4,27.7,196.1,1015.1,18.1,11.2,335.3,28.9,10,,2021-05-16T07:00:55,2021-05-16T20:05:10,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
12/04/2020,28.5,11.1,21.3,27,11.1,21,1.1,30,0,0,0,,0,0,50.4,29.5,195.8,1015.9,51.3,13.2,338.1,29.2,10,,2021-05-17T07:00:35,2021-05-17T20:05:34,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
13/04/2020,30.2,5.1,20.4,28.5,4,20,1.7,32.2,0,0,0,,0,0,32.8,32.4,159.2,1021.2,31,12,336.8,29.1,10,,2021-05-18T07:00:16,2021-05-18T20:05:58,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
14/04/2020,31.9,13.9,22.1,30,13.9,21.8,5,35.9,0,0,0,,0,0,33.5,21.1,151.8,1018.7,23.5,10.6,330.5,28.5,10,,2021-05-19T06:59:58,2021-05-19T20:06:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
15/04/2020,31.9,8.1,19.1,30.1,8.1,18.8,3.9,39.9,0,0,0,,0,0,39.2,28,182.7,1016.8,36.2,9.4,321.2,27.8,10,,2021-05-20T06:59:41,2021-05-20T20:06:45,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
16/04/2020,28.1,12.5,22.3,27.1,12.5,22,7.3,40,0,0,0,,0,0,38.9,26.5,140.9,1018.3,35.2,10.7,295.7,25.7,10,,2021-05-21T06:59:25,2021-05-21T20:07:09,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
17/04/2020,28.1,12.1,21.1,28,12.1,21,7.4,43.1,0.1,100,4.17,rain,0,0,27.7,15.7,70.1,1018.7,65.7,9.7,291.9,25.1,10,,2021-05-22T06:59:10,2021-05-22T20:07:33,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO"
18/04/2020,28.2,11.1,21.2,28.7,11.1,21.1,8.4,46.1,0,0,0,,0,0,33.5,20.7,307.3,1019.7,51.8,9.6,311.5,26.6,10,,2021-05-23T06:58:57,2021-05-23T20:07:57,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,MMCB,76680099999,MMTO,76675099999,MMMX"
19/04/2020,28.1,12.5,20.8,27.2,12.5,20.7,10,52.9,0.009,100,4.17,rain,0,0,25.6,20.7,178.7,1016.4,52,9.1,300.3,25.9,10,,2021-05-24T06:58:44,2021-05-24T20:08:21,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
20/04/2020,29.1,9.5,21.2,27.8,9.5,21.1,8.9,48.1,3,100,4.17,rain,0,0,29.9,29.2,181.8,1018.5,42,10.5,286.8,24.7,10,,2021-05-25T06:58:32,2021-05-25T20:08:44,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
21/04/2020,29,9,20.5,28.8,9,20.3,9.7,54.1,0.8,100,12.5,rain,0,0,38.9,24.1,271,1015.6,49.8,9.1,258.2,22.4,10,,2021-05-26T06:58:21,2021-05-26T20:09:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
22/04/2020,29.2,10,19.7,28,10,19.5,9.9,57.4,5.181,100,8.33,rain,0,0,29.5,14.7,138.8,1017.6,56.1,10.6,266.1,22.9,10,,2021-05-27T06:58:12,2021-05-27T20:09:31,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
23/04/2020,29,10.1,19,28,10.1,18.9,8,53.4,0.6,100,4.17,rain,0,0,27.7,35.2,232.7,1018.4,43.9,10.4,302.6,26.1,10,,2021-05-28T06:58:03,2021-05-28T20:09:55,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
24/04/2020,28,10.1,20,26.7,10.1,19.9,8,50.2,6,100,4.17,rain,0,0,32.4,22.4,268.2,1015.8,58.8,10.5,281.5,24.2,10,,2021-05-29T06:57:55,2021-05-29T20:10:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
25/04/2020,27.6,9,18.8,27.6,9,18.8,9.1,56.2,0.009,100,4.17,rain,0,0,36,42.1,149.7,1017.6,60.1,10.2,264.5,22.8,10,,2021-05-30T06:57:49,2021-05-30T20:10:41,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
26/04/2020,31.9,12.1,19.7,30.1,12.1,19.6,9.2,53.2,0.7,100,4.17,rain,0,0,41.8,27.7,4.9,1022.5,74.8,10.5,273.7,23.8,10,,2021-05-31T06:57:43,2021-05-31T20:11:04,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
27/04/2020,33,10.6,19,30.9,10.6,19,6.1,50.9,0,0,0,,0,0,31,14.8,20.4,1020.9,28.7,13.1,296.3,25.5,10,,2021-06-01T06:57:39,2021-06-01T20:11:27,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
28/04/2020,27,13.1,19.9,26.8,13.1,19.9,5.4,41.8,2.031,100,16.67,rain,0,0,38.2,20.2,352.4,1019.6,42,13.1,272.9,23.5,10,,2021-06-02T06:57:35,2021-06-02T20:11:49,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
29/04/2020,26.7,7.1,18.6,26.1,7.1,18.6,7.1,51.4,9,100,8.33,rain,0,0,46.8,35,329.3,1019.5,61.7,11.7,274.3,23.6,10,,2021-06-03T06:57:33,2021-06-03T20:12:11,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
30/04/2020,25.4,9.1,16.6,25.4,8.6,16.6,5.8,52.9,4.1,100,12.5,rain,0,0,50,33.4,11.5,1021.6,63.3,12.3,285.6,24.6,10,,2021-06-04T06:57:31,2021-06-04T20:12:33,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,MMTO,76675099999"
01/05/2020,24.5,5,14.7,24.5,5,14.7,6.5,63,0.007,100,4.17,rain,0,0,28.1,34.9,297.1,1023.7,40.9,12.1,226.1,19.5,9,,2021-06-05T06:57:31,2021-06-05T20:12:55,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO"
02/05/2020,25.6,5.1,17.7,25.6,5.1,17.7,7,55.2,0,0,0,,0,0,37.4,31.2,34.1,1023.5,28.7,11.6,315.7,27.1,10,,2021-06-06T06:57:31,2021-06-06T20:13:16,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,MMCB,76680099999,remote,MMMX,MMTO"
03/05/2020,27.9,8.1,20.1,26.6,8.1,19.9,3.5,39.5,0,0,0,,0,0,41.8,33.5,30.4,1019.8,12.9,13.7,327.2,28.4,10,,2021-06-07T06:57:32,2021-06-07T20:13:37,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
04/05/2020,29.1,10.5,20.8,27.4,10.5,20.5,3,33.7,3.761,100,4.17,rain,0,0,38.5,20.4,26.5,1018.4,47.5,14.6,312.8,27,10,,2021-06-08T06:57:35,2021-06-08T20:13:57,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
05/05/2020,34,11.1,20.1,31.8,11.1,19.9,5.7,43.8,0.753,100,8.33,rain,0,0,33.5,33.3,25.8,1017.1,52.3,11.4,266.9,23.1,10,,2021-06-09T06:57:38,2021-06-09T20:14:17,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
06/05/2020,27,9.2,17.8,26.7,8.5,17.7,7.8,56.9,2.671,100,16.67,rain,0,0,48.2,33.4,12.4,1021,62.7,11.8,271,23.3,9,,2021-06-10T06:57:42,2021-06-10T20:14:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
07/05/2020,22,10,15.9,22,8.4,15.9,9.4,67.4,6.094,100,25,rain,0,0,30.6,23.1,328.6,1022.8,83.3,10.3,226.9,19.6,8,,2021-06-11T06:57:47,2021-06-11T20:14:56,0.04,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
08/05/2020,30,8.7,17.9,28.9,7.5,17.7,9.1,59.3,1.135,100,8.33,rain,0,0,24.1,22.3,258.1,1020.2,58,11.1,293.9,25.4,10,,2021-06-12T06:57:53,2021-06-12T20:15:14,0.08,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
09/05/2020,28,8.1,17.2,27.4,6.1,17.1,9.3,62.9,1.1,100,25,rain,0,0,32.4,16.6,113.9,1019.4,69.1,9.4,243.2,21.1,9,,2021-06-13T06:58:00,2021-06-13T20:15:32,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
10/05/2020,25.1,7,16.8,25.1,7,16.8,7.5,59.4,0.2,100,4.17,rain,0,0,28.8,35.2,17.1,1023.5,57,11.4,273.4,23.6,9,,2021-06-14T06:58:08,2021-06-14T20:15:50,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
11/05/2020,26,9.1,16.2,26,9.1,16.2,9.6,67.1,3.339,100,20.83,rain,0,0,26.3,22.2,321.5,1024.2,65.7,9.7,239.2,20.6,9,,2021-06-15T06:58:16,2021-06-15T20:16:06,0.18,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
12/05/2020,27,11.5,19.4,27.1,11.5,19.5,8.9,55.3,0.3,100,8.33,rain,0,0,32.4,14.8,229.9,1019.3,47.8,11.1,283.7,24.5,10,,2021-06-16T06:58:25,2021-06-16T20:16:23,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
13/05/2020,27.1,6.1,18.9,26.4,6.1,18.8,5.1,43.7,0,0,0,,0,0,28.8,16.6,213.3,1018.3,43.7,9.1,285.8,24.5,9,,2021-06-17T06:58:35,2021-06-17T20:16:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
14/05/2020,34,8.1,19.3,31.9,8.1,19.2,4.6,40.9,0,0,0,,0,0,19.4,25.8,170.7,1020.4,35.7,10.5,294.1,25.3,10,,2021-06-18T06:58:46,2021-06-18T20:16:53,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
15/05/2020,34,9.2,21.2,31.7,9.2,20.9,4.5,37.4,0,0,0,,0,0,32.4,22.3,209.6,1012.5,39.9,12.2,296.2,25.5,10,,2021-06-19T06:58:58,2021-06-19T20:17:07,0.32,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
16/05/2020,28,16,21.4,26.7,16,21.3,2.1,29,0,0,0,,0,0,36,31.7,205.8,1017.2,32.8,14.1,324.1,27.9,10,,2021-06-20T06:59:10,2021-06-20T20:17:21,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
17/05/2020,35,6.1,19.8,32.3,6.1,19.6,2.7,36.3,0,0,0,,0,0,25.9,23,78.1,1017.5,44.2,9.9,286.7,24.6,10,,2021-06-21T06:59:23,2021-06-21T20:17:33,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,MMCB,remote,76675099999,MMTO,MMMX"
18/05/2020,33,8.7,19.3,31,8.7,19.1,6.3,47.1,0.075,100,4.17,rain,0,0,26.6,22.3,44.1,1018.7,56.8,10.9,299,25.9,10,,2021-06-22T06:59:36,2021-06-22T20:17:45,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
19/05/2020,29,7,19.9,27.4,7,19.6,4.5,44.5,0.13,100,12.5,rain,0,0,28.8,29.1,263,1019.4,40.2,11.9,299.8,25.9,9,,2021-06-23T06:59:51,2021-06-23T20:17:57,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
20/05/2020,27.1,10.1,21.1,26.2,10.1,20.9,4.2,34.9,0,0,0,,0,0,28.8,16.5,280.8,1017.2,32.1,9.2,288.8,24.9,10,,2021-06-24T07:00:06,2021-06-24T20:18:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
21/05/2020,31.9,11.9,20,30.2,11.9,19.9,6.3,42.9,2,100,8.33,rain,0,0,32.4,33.4,111.9,1015.7,37.8,8,289.7,25.1,10,,2021-06-25T07:00:21,2021-06-25T20:18:17,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
22/05/2020,35,6.4,20.6,32.8,6.4,20.3,3.7,36.4,0,0,0,,0,0,32.4,22.1,188.7,1015.5,36.5,11.2,316.1,27.2,10,,2021-06-26T07:00:37,2021-06-26T20:18:25,0.56,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
23/05/2020,33,8.1,20.2,30.7,8.1,20.1,6.5,44.4,1.128,100,4.17,rain,0,0,34.6,28.8,177.6,1016.6,38.5,9.6,306.2,26.6,10,,2021-06-27T07:00:54,2021-06-27T20:18:33,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
24/05/2020,34,10.7,22,31.6,10.7,21.9,6.6,39.9,0,0,0,,0,0,34.9,22.2,179.6,1013.5,37.5,10.7,303.4,26.1,10,,2021-06-28T07:01:11,2021-06-28T20:18:40,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
25/05/2020,30.1,6,19.6,28.2,6,19.2,-1.2,29.4,0,0,0,,0,0,43.2,29.3,167.2,1015.1,1.3,12.3,344.5,29.8,10,,2021-06-29T07:01:28,2021-06-29T20:18:46,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
26/05/2020,34,6.1,21.4,31.5,6.1,21,-2.2,23.2,0,0,0,,0,0,36,20.6,149.5,1018.8,27.3,11.4,355.7,30.7,10,,2021-06-30T07:01:46,2021-06-30T20:18:51,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
